dataset name,error,v-score,r-score
DI_1000000_100_lin-zipf2,20,27.27272727,24.45949796
DI_1000000_100_lin-zipf3,5,45.55555556,47.02587167
DI_1000000_100_lin-zipf3,10,28.88888889,29.78298025
DI_1000000_100_lin-zipf3,20,17.77777778,13.73893644
DI_1000000_100_lin-zipf4,5,43.52941176,42.13810614
DI_1000000_100_lin-zipf4,10,37.64705882,35.86058963
DI_1000000_100_lin-zipf4,20,15.29411765,13.50005242
DI_1000000_100_lin-zipf5,5,25.84269663,25.08942418
DI_1000000_100_lin-zipf5,10,23.59550562,23.71792185
DI_1000000_100_lin-zipf5,20,21.34831461,19.90070295
DI_1000000_100_lin-zipf6,5,42.22222222,45.7872746
DI_1000000_100_lin-zipf6,10,28.88888889,29.74018216
DI_1000000_100_lin-zipf6,20,24.44444444,24.7071745
DI_1000000_100_lin-zipf7,5,51.72413793,52.48572971
DI_1000000_100_lin-zipf7,10,26.43678161,23.81576338
DI_1000000_100_lin-zipf7,20,21.83908046,21.43141909
DI_1000000_100_lin-zipf8,5,59.34065934,62.29588514
DI_1000000_100_lin-zipf8,10,28.57142857,26.97606118
DI_1000000_100_lin-zipf8,20,19.78021978,18.49233509
DI_1000000_100_lin-zipf9,5,50.56179775,56.18958478
DI_1000000_100_lin-zipf9,10,29.21348315,32.785041
DI_1000000_100_lin-zipf9,20,29.21348315,26.33534609
DI_1000000_200_lin-zipf0,5,30.38674033,30.70742987
DI_1000000_200_lin-zipf0,10,19.88950276,18.73861524
DI_1000000_200_lin-zipf0,20,12.70718232,12.51841732
DI_1000000_200_lin-zipf1,5,26.40449438,26.08320327
DI_1000000_200_lin-zipf1,10,17.97752809,18.07341766
DI_1000000_200_lin-zipf1,20,15.73033708,15.42073689
DI_1000000_200_lin-zipf2,5,25.14285714,24.28391351
DI_1000000_200_lin-zipf2,10,13.71428571,12.03158315
DI_1000000_200_lin-zipf2,20,10.85714286,9.678859156
DI_1000000_200_lin-zipf3,5,32.94797688,34.93494622
DI_1000000_200_lin-zipf3,10,17.34104046,17.84613815
DI_1000000_200_lin-zipf3,20,8.092485549,8.72722454
DI_1000000_200_lin-zipf4,5,16,14.46404865
DI_1000000_200_lin-zipf4,10,6.857142857,5.64649462
DI_1000000_200_lin-zipf4,20,6.857142857,6.223831636
DI_1000000_200_lin-zipf5,5,32.58426966,32.1941684
DI_1000000_200_lin-zipf5,10,19.66292135,17.61001501
DI_1000000_200_lin-zipf5,20,11.79775281,10.94549751
DI_1000000_200_lin-zipf6,5,29.28176796,31.70165811
DI_1000000_200_lin-zipf6,10,23.75690608,25.54494514
DI_1000000_200_lin-zipf6,20,10.49723757,10.04541561
DI_1000000_200_lin-zipf7,5,18.99441341,19.8387591
DI_1000000_200_lin-zipf7,10,21.7877095,20.51536506
DI_1000000_200_lin-zipf7,20,10.05586592,10.49579769
DI_1000000_200_lin-zipf8,5,30.8988764,31.17732633
DI_1000000_200_lin-zipf8,10,20.2247191,20.17327675
DI_1000000_200_lin-zipf8,20,11.79775281,10.44632352
DI_1000000_200_lin-zipf9,5,23.46368715,22.39379548
DI_1000000_200_lin-zipf9,10,22.90502793,23.00813248
DI_1000000_200_lin-zipf9,20,13.40782123,11.25426447
DI_1000000_500_lin-zipf0,5,8.948545861,9.154956377
DI_1000000_500_lin-zipf0,10,7.158836689,7.3103025
DI_1000000_500_lin-zipf0,20,5.592841163,5.229756956
DI_1000000_500_lin-zipf1,5,8.908685969,9.405514294
DI_1000000_500_lin-zipf1,10,7.126948775,7.421919586
DI_1000000_500_lin-zipf1,20,2.227171492,2.376269784
DI_1000000_500_lin-zipf2,5,4.805491991,4.790264626
DI_1000000_500_lin-zipf2,10,4.805491991,4.518593006
DI_1000000_500_lin-zipf2,20,3.661327231,3.598965221
DI_1000000_500_lin-zipf3,5,10.04464286,10.58778349
DI_1000000_500_lin-zipf3,10,8.258928571,8.872909733
DI_1000000_500_lin-zipf3,20,3.125,3.263943649
DI_1000000_500_lin-zipf4,5,14.25389755,15.38614099
DI_1000000_500_lin-zipf4,10,6.904231626,7.022706634
DI_1000000_500_lin-zipf4,20,4.454342984,4.068997175
DI_1000000_500_lin-zipf5,5,14.73922902,14.42014447
DI_1000000_500_lin-zipf5,10,9.523809524,8.977989146
DI_1000000_500_lin-zipf5,20,7.256235828,6.194485224
DI_1000000_500_lin-zipf6,5,10.60948081,10.71441922
DI_1000000_500_lin-zipf6,10,7.674943567,7.764357016
DI_1000000_500_lin-zipf6,20,5.643340858,5.067272852
DI_1000000_500_lin-zipf7,5,12.33183857,12.98763983
DI_1000000_500_lin-zipf7,10,8.295964126,8.496051587
DI_1000000_500_lin-zipf7,20,3.139013453,3.637542333
DI_1000000_500_lin-zipf8,5,9.213483146,9.935826839
DI_1000000_500_lin-zipf8,10,4.494382022,4.665404543
DI_1000000_500_lin-zipf8,20,3.595505618,3.674656201
DI_1000000_500_lin-zipf9,5,11.91011236,12.80405169
DI_1000000_500_lin-zipf9,10,7.415730337,7.596406634
DI_1000000_500_lin-zipf9,20,5.168539326,5.707337419
DI_1000000_10_zipf-randzipf0,5,100,100
DI_1000000_10_zipf-randzipf0,10,100,100
DI_1000000_10_zipf-randzipf0,20,75,89.3112866
DI_1000000_10_zipf-randzipf3,5,100,100
DI_1000000_10_zipf-randzipf3,10,100,100
DI_1000000_10_zipf-randzipf3,20,100,100
DI_1000000_10_zipf-randzipf4,5,100,100
DI_1000000_10_zipf-randzipf4,10,100,100
DI_1000000_10_zipf-randzipf4,20,100,100
DI_1000000_10_zipf-randzipf5,5,100,100
DI_1000000_10_zipf-randzipf5,10,100,100
DI_1000000_10_zipf-randzipf5,20,100,100
DI_1000000_10_zipf-randzipf6,5,100,100
DI_1000000_10_zipf-randzipf6,10,100,100
DI_1000000_10_zipf-randzipf6,20,100,100
DI_1000000_10_zipf-randzipf7,5,100,100
DI_1000000_10_zipf-randzipf7,10,100,100
DI_1000000_10_zipf-randzipf7,20,100,100
DI_1000000_10_zipf-randzipf8,5,100,100
DI_1000000_10_zipf-randzipf8,10,100,100
DI_1000000_10_zipf-randzipf8,20,100,100
DI_1000000_10_zipf-randzipf9,5,100,100
DI_1000000_10_zipf-randzipf9,10,100,100
DI_1000000_10_zipf-randzipf9,20,77.77777778,91.86572736
DI_1000000_100_zipf-randzipf0,5,80.43478261,97.60079757
DI_1000000_100_zipf-randzipf0,10,73.91304348,95.85975299
DI_1000000_100_zipf-randzipf0,20,51.08695652,87.34311795
DI_1000000_100_zipf-randzipf1,5,90.2173913,99.1714231
DI_1000000_100_zipf-randzipf1,10,86.95652174,96.46563116
DI_1000000_100_zipf-randzipf1,20,58.69565217,90.75116798
DI_1000000_100_zipf-randzipf2,5,93.02325581,99.80228734
DI_1000000_100_zipf-randzipf2,10,80.23255814,97.94294913
DI_1000000_100_zipf-randzipf2,20,60.46511628,91.50929791
DI_1000000_100_zipf-randzipf3,5,97.8021978,99.9998705
DI_1000000_100_zipf-randzipf3,10,90.10989011,98.52342626
DI_1000000_100_zipf-randzipf3,20,62.63736264,92.34357479
DI_1000000_100_zipf-randzipf4,5,81.81818182,98.11751737
DI_1000000_100_zipf-randzipf4,10,64.77272727,94.14985276
DI_1000000_100_zipf-randzipf4,20,55.68181818,91.6152177
DI_1000000_100_zipf-randzipf5,5,93.25842697,99.99951215
DI_1000000_100_zipf-randzipf5,10,83.14606742,96.77285599
DI_1000000_100_zipf-randzipf5,20,58.42696629,89.77430491
DI_1000000_100_zipf-randzipf6,5,97.72727273,99.99986863
DI_1000000_100_zipf-randzipf6,10,90.90909091,98.09429561
DI_1000000_100_zipf-randzipf6,20,48.86363636,88.20106447
DI_1000000_100_zipf-randzipf7,5,93.18181818,99.2599753
DI_1000000_100_zipf-randzipf7,10,79.54545455,97.51766237
DI_1000000_100_zipf-randzipf7,20,68.18181818,95.45982187
DI_1000000_100_zipf-randzipf8,5,86.51685393,99.45624481
DI_1000000_100_zipf-randzipf8,10,79.7752809,98.16434439
DI_1000000_100_zipf-randzipf8,20,57.30337079,92.28926666
DI_1000000_100_zipf-randzipf9,5,91.20879121,99.74310945
DI_1000000_100_zipf-randzipf9,10,78.02197802,96.42523974
DI_1000000_100_zipf-randzipf9,20,53.84615385,88.20521781
DI_1000000_200_zipf-randzipf0,5,36.36363636,83.73603443
DI_1000000_200_zipf-randzipf0,10,41.47727273,84.70539377
DI_1000000_200_zipf-randzipf0,20,26.70454545,80.7426216
DI_1000000_200_zipf-randzipf1,5,60.22099448,96.75684183
DI_1000000_200_zipf-randzipf1,10,54.6961326,95.15826667
DI_1000000_200_zipf-randzipf1,20,45.3038674,91.83731107
DI_1000000_200_zipf-randzipf2,5,77.71428571,98.09213633
DI_1000000_200_zipf-randzipf2,10,57.14285714,95.36464134
DI_1000000_200_zipf-randzipf2,20,33.14285714,71.68313035
DI_1000000_200_zipf-randzipf3,5,77.4566474,97.80797449
DI_1000000_200_zipf-randzipf3,10,63.58381503,96.59950886
DI_1000000_200_zipf-randzipf3,20,37.57225434,75.11528462
DI_1000000_200_zipf-randzipf4,5,82.5136612,98.69195267
DI_1000000_200_zipf-randzipf4,10,61.20218579,96.22738115
DI_1000000_200_zipf-randzipf4,20,37.70491803,89.69524796
DI_1000000_200_zipf-randzipf5,5,69.27374302,97.5161811
DI_1000000_200_zipf-randzipf5,10,61.45251397,97.05475122
DI_1000000_200_zipf-randzipf5,20,37.4301676,91.8683269
DI_1000000_200_zipf-randzipf6,5,66.47727273,97.65395271
DI_1000000_200_zipf-randzipf6,10,52.27272727,94.34486901
DI_1000000_200_zipf-randzipf6,20,35.22727273,89.05465327
DI_1000000_200_zipf-randzipf7,5,84.44444444,99.3197676
DI_1000000_200_zipf-randzipf7,10,65,95.11382708
DI_1000000_200_zipf-randzipf7,20,37.22222222,86.29932781
DI_1000000_200_zipf-randzipf8,5,85.87570621,98.55711603
DI_1000000_200_zipf-randzipf8,10,69.49152542,96.8808521
DI_1000000_200_zipf-randzipf8,20,40.11299435,89.10780888
DI_1000000_200_zipf-randzipf9,5,80.54054054,98.78450573
DI_1000000_200_zipf-randzipf9,10,58.91891892,92.86231222
DI_1000000_200_zipf-randzipf9,20,27.56756757,78.11580634
DI_1000000_50_zipf-randzipf0,5,100,100
DI_1000000_50_zipf-randzipf0,10,93.33333333,98.93485469
DI_1000000_50_zipf-randzipf0,20,88.88888889,98.03560178
DI_1000000_50_zipf-randzipf1,5,97.77777778,99.99984145
DI_1000000_50_zipf-randzipf1,10,88.88888889,98.05659632
DI_1000000_50_zipf-randzipf1,20,77.77777778,93.98108371
DI_1000000_50_zipf-randzipf2,5,52.27272727,78.53634582
DI_1000000_50_zipf-randzipf2,10,45.45454545,74.67803526
DI_1000000_50_zipf-randzipf2,20,40.90909091,71.24840816
DI_1000000_50_zipf-randzipf3,5,95.65217391,99.99981566
DI_1000000_50_zipf-randzipf3,10,89.13043478,98.94992427
DI_1000000_50_zipf-randzipf3,20,69.56521739,93.47837866
DI_1000000_50_zipf-randzipf4,5,60,82.67891611
DI_1000000_50_zipf-randzipf4,10,68.88888889,85.6142616
DI_1000000_50_zipf-randzipf4,20,62.22222222,82.99172213
DI_1000000_50_zipf-randzipf5,5,57.14285714,80.54810132
DI_1000000_50_zipf-randzipf5,10,69.04761905,83.96412685
DI_1000000_50_zipf-randzipf5,20,57.14285714,80.85465361
DI_1000000_50_zipf-randzipf6,5,97.82608696,99.99990468
DI_1000000_50_zipf-randzipf6,10,93.47826087,99.22218073
DI_1000000_50_zipf-randzipf6,20,78.26086957,94.6742595
DI_1000000_50_zipf-randzipf7,5,97.91666667,99.99977698
DI_1000000_50_zipf-randzipf7,10,93.75,98.8650459
DI_1000000_50_zipf-randzipf7,20,79.16666667,94.4751926
DI_1000000_50_zipf-randzipf8,5,95.74468085,99.99976495
DI_1000000_50_zipf-randzipf8,10,95.74468085,99.99976495
DI_1000000_50_zipf-randzipf8,20,72.34042553,89.16180567
DI_1000000_50_zipf-randzipf9,5,100,100
DI_1000000_50_zipf-randzipf9,10,100,100
DI_1000000_50_zipf-randzipf9,20,83.33333333,95.54617433
DI_1000000_500_zipf-randzipf0,5,25.39325843,74.9075288
DI_1000000_500_zipf-randzipf0,10,25.61797753,75.05457466
DI_1000000_500_zipf-randzipf0,20,16.85393258,63.2262577
DI_1000000_500_zipf-randzipf1,5,46.30872483,97.21426621
DI_1000000_500_zipf-randzipf1,10,37.13646532,95.21137563
DI_1000000_500_zipf-randzipf1,20,18.12080537,88.39291398
DI_1000000_500_zipf-randzipf2,5,29.3986637,91.77338143
DI_1000000_500_zipf-randzipf2,10,28.0623608,89.70626398
DI_1000000_500_zipf-randzipf2,20,16.92650334,88.69889332
DI_1000000_500_zipf-randzipf3,5,34.25925926,92.0957348
DI_1000000_500_zipf-randzipf3,10,28.24074074,91.25161788
DI_1000000_500_zipf-randzipf3,20,17.59259259,87.47523048
DI_1000000_500_zipf-randzipf4,5,30.87557604,91.55905075
DI_1000000_500_zipf-randzipf4,10,26.49769585,89.16886008
DI_1000000_500_zipf-randzipf4,20,16.359447,86.25367618
DI_1000000_500_zipf-randzipf5,5,54.33789954,97.54626762
DI_1000000_500_zipf-randzipf5,10,36.52968037,94.38828726
DI_1000000_500_zipf-randzipf5,20,21.00456621,87.73976897
DI_1000000_500_zipf-randzipf6,5,55.98194131,97.53364968
DI_1000000_500_zipf-randzipf6,10,36.34311512,94.71370706
DI_1000000_500_zipf-randzipf6,20,26.41083521,91.91620812
DI_1000000_500_zipf-randzipf7,5,57.14285714,97.63441414
DI_1000000_500_zipf-randzipf7,10,37.5,94.17486599
DI_1000000_500_zipf-randzipf7,20,20.3125,87.83204414
DI_1000000_500_zipf-randzipf8,5,35.81081081,93.00145175
DI_1000000_500_zipf-randzipf8,10,30.18018018,92.2193325
DI_1000000_500_zipf-randzipf8,20,19.14414414,89.96060327
DI_1000000_500_zipf-randzipf9,5,56.98198198,97.88954934
DI_1000000_500_zipf-randzipf9,10,42.56756757,94.89120251
DI_1000000_500_zipf-randzipf9,20,21.62162162,88.56014295
